144.873	-9.304	237.88
144.870	-9.308	236.98
144.866	-9.3	236.03
144.862	-9.3	233.14
144.858	-9.3	233.24
144.854	-9.3	233.35
144.850	-9.3	232.45
144.846	-9.296	234.53
144.842	-9.296	241.63
144.838	-9.3	241.76
144.835	-9.292	237.79
144.831	-9.292	236.90
144.827	-9.292	232.00
144.823	-9.292	229.10
144.819	-9.292	229.21
144.815	-9.292	229.31
144.811	-9.288	227.12
144.807	-9.292	223.25
144.803	-9.296	222.38
144.800	-9.296	222.46
144.796	-9.296	228.56
144.792	-9.296	231.66
144.788	-9.295	229.76
144.784	-9.284	224.80
144.780	-9.288	216.93
144.776	-9.288	210.03
144.772	-9.287	207.13
144.768	-9.295	206.28
144.765	-9.287	211.31
144.761	-9.287	219.42
144.757	-9.283	219.50
144.753	-9.287	212.62
144.749	-9.279	216.68
144.745	-9.279	220.78
144.741	-9.287	225.94
144.683	-9.286	176.17
144.679	-9.286	180.27
144.675	-9.278	180.33
144.671	-9.278	178.43
144.667	-9.274	177.51
144.663	-9.282	168.66
144.660	-9.282	162.74
144.656	-9.278	170.82
144.652	-9.278	189.92
144.648	-9.278	196.75
144.644	-9.286	191.91
144.640	-9.278	184.96
144.636	-9.278	178.07
144.632	-9.282	170.19
144.628	-9.278	166.27
144.625	-9.278	164.35
144.620	-9.282	162.48
144.617	-9.274	163.53
144.613	-9.27	158.62
144.609	-9.27	155.72
144.605	-9.27	162.82
144.600	-9.274	171.95
144.596	-9.274	176.05
144.592	-9.281	179.20
144.588	-9.277	186.28
144.585	-9.273	189.33
144.581	-9.281	197.48
144.577	-9.281	199.59
144.573	-9.273	192.37
144.569	-9.277	188.50
144.565	-9.284	188.65
144.561	-9.28	178.73
144.557	-9.276	169.81
144.553	-9.272	167.89
144.550	-9.264	161.92
144.546	-9.264	159.02
144.542	-9.272	158.17
144.538	-9.272	159.28
144.534	-9.268	158.36
144.530	-9.268	157.46
144.526	-9.26	159.52
144.522	-9.268	153.67
144.519	-9.256	152.68
144.515	-9.26	156.80
144.511	-9.26	159.91
144.507	-9.26	164.01
144.503	-9.26	166.84
144.499	-9.26	174.94
144.495	-9.26	181.05
144.491	-9.264	182.17
144.487	-9.263	184.27
144.484	-9.26	188.33
144.480	-9.259	183.43
144.476	-9.263	177.56
144.472	-9.263	171.66
144.468	-9.259	166.74
144.464	-9.259	168.84
144.460	-9.263	172.97
144.456	-9.255	178.03
144.452	-9.255	169.13
144.449	-9.255	160.21
144.445	-9.255	162.31
144.441	-9.259	169.44
144.437	-9.255	175.52
144.433	-9.251	178.60
144.429	-9.263	177.77
144.425	-9.251	179.81
144.421	-9.255	177.66
144.417	-9.255	177.76
144.414	-9.251	180.82
144.410	-9.255	179.94
144.406	-9.255	177.05
144.402	-9.251	172.13
144.398	-9.251	164.23
144.394	-9.251	159.33
144.390	-9.247	155.41
144.386	-9.247	153.52
144.382	-9.247	156.62
144.379	-9.243	158.68
144.375	-9.246	162.80
144.371	-9.243	169.88
144.367	-9.242	171.98
144.363	-9.25	176.13
144.359	-9.258	181.28
144.355	-9.246	184.31
144.351	-9.246	190.42
144.347	-9.25	190.54
144.343	-9.246	188.37
144.340	-9.242	188.42
144.336	-9.242	183.53
144.332	-9.242	177.63
144.328	-9.242	173.73
144.324	-9.246	174.86
144.320	-9.242	174.94
144.316	-9.242	170.04
144.312	-9.242	164.15
144.308	-9.25	159.30
144.305	-9.242	156.33
144.301	-9.238	154.41
144.297	-9.238	150.51
144.293	-9.242	145.64
144.289	-9.238	142.72
144.285	-9.238	145.82
144.281	-9.238	155.92
144.277	-9.237	159.84
144.273	-9.241	161.96
144.269	-9.245	165.09
144.266	-9.249	170.19
144.262	-9.245	168.27
144.258	-9.241	158.35
144.254	-9.241	155.45
144.250	-9.241	156.56
144.246	-9.237	156.64
144.242	-9.237	154.74
144.238	-9.241	157.87
144.235	-9.237	168.92
144.231	-9.237	182.02
144.227	-9.233	189.10
144.223	-9.233	193.21
144.219	-9.229	194.29
144.215	-9.229	193.39
144.211	-9.228	192.49
144.207	-9.24	187.67
144.203	-9.232	186.54
144.200	-9.232	194.61
144.196	-9.232	195.72
144.192	-9.232	195.82
144.188	-9.235	195.94
144.184	-9.235	190.05
144.180	-9.231	183.13
144.176	-9.235	183.25
144.172	-9.235	177.35
144.168	-9.231	173.43
144.165	-9.227	168.49
144.161	-9.227	168.59
144.157	-9.227	167.70
144.153	-9.231	168.82
144.149	-9.231	171.93
144.145	-9.227	171.01
144.141	-9.235	169.16
144.137	-9.235	173.26
144.133	-9.235	178.36
144.129	-9.227	180.42
144.126	-9.223	175.28
144.122	-9.223	178.39
144.118	-9.223	180.49
144.114	-9.223	179.59
144.110	-9.219	179.67
144.106	-9.227	177.82
144.102	-9.254	176.08
144.098	-9.219	177.98
144.095	-9.219	184.06
144.091	-9.215	181.14
144.087	-9.215	175.24
144.083	-9.219	164.37
143.343	-9.161	214.08
143.340	-9.157	221.13
143.336	-9.157	227.24
143.332	-9.161	231.36
143.328	-9.161	235.46
143.324	-9.165	231.59
143.320	-9.161	226.47
143.316	-9.161	224.57
143.312	-9.157	224.65
143.308	-9.157	227.75
143.305	-9.156	227.82
143.301	-9.153	228.91
143.297	-9.156	231.03
143.293	-9.16	230.15
143.289	-9.156	232.23
143.285	-9.152	235.31
143.281	-9.152	236.41
143.277	-9.152	238.52
143.273	-9.152	237.62
143.270	-9.156	243.72
143.266	-9.156	252.82
143.262	-9.152	256.90
143.258	-9.152	263.00
143.254	-9.152	274.10
143.250	-9.156	275.03
143.246	-9.156	269.13
143.242	-9.152	267.21
143.238	-9.152	269.31
143.235	-9.148	270.36
143.231	-9.152	267.49
143.227	-9.148	265.57
143.223	-9.152	265.69
143.219	-9.148	263.77
143.215	-9.148	262.88
143.211	-9.148	266.98
143.207	-9.151	267.10
143.203	-9.155	270.22
143.199	-9.155	274.32
143.196	-9.143	281.33
143.192	-9.151	293.48
143.188	-9.147	296.56
143.184	-9.147	294.66
143.180	-9.143	291.74
143.176	-9.143	286.64
143.172	-9.154	283.81
142.661	-9.112	259.31
142.658	-9.112	264.39
142.654	-9.1	261.43
142.650	-9.104	256.55
142.646	-9.104	253.50
142.638	-9.104	255.70
142.634	-9.104	255.80
142.630	-9.104	256.90
142.626	-9.107	252.02
142.623	-9.104	247.08
142.619	-9.103	259.18
142.615	-9.1	265.26
142.611	-9.103	262.38
142.607	-9.099	265.46
142.603	-9.103	265.58
142.595	-9.107	267.81
142.591	-9.107	256.91
142.588	-9.099	249.94
142.583	-9.123	240.20
142.580	-9.107	235.19
142.576	-9.103	237.27
142.572	-9.107	233.23
142.568	-9.099	231.29
142.564	-9.099	229.39
142.560	-9.103	220.52
142.552	-9.107	214.74
142.548	-9.11	213.86
142.545	-9.099	216.88
142.541	-9.099	214.98
142.537	-9.099	211.08
142.533	-9.11	213.24
142.529	-9.099	213.28
142.517	-9.11	196.65
142.514	-9.098	188.66
142.510	-9.098	183.76
142.506	-9.094	183.84
142.502	-9.098	183.80
142.498	-9.102	178.93
142.494	-9.109	182.07
142.490	-9.121	190.24
142.486	-9.093	197.19
142.482	-9.105	194.35
142.479	-9.093	190.37
142.475	-9.093	186.47
142.471	-9.093	195.57
142.467	-9.105	201.73
142.463	-9.101	200.81
142.459	-9.101	196.92
142.451	-9.097	192.10
142.444	-9.089	187.23
142.440	-9.093	194.36
142.436	-9.089	198.44
142.432	-9.093	193.56
142.428	-9.096	191.68
142.424	-9.085	194.56
142.420	-9.088	192.68
142.416	-9.088	200.78
142.412	-9.092	211.90
142.408	-9.092	223.00
142.405	-9.088	229.06
142.401	-9.088	224.16
142.397	-9.104	218.34
142.393	-9.084	217.34
142.389	-9.084	222.44
142.385	-9.08	224.52
142.381	-9.088	224.67
142.377	-9.084	222.75
142.374	-9.084	215.82
142.370	-9.084	213.92
142.366	-9.084	218.02
142.362	-9.084	223.13
142.358	-9.084	221.23
142.354	-9.084	216.33
142.350	-9.084	220.43
142.346	-9.088	219.39
142.342	-9.088	217.49
142.338	-9.084	215.57
142.335	-9.084	217.65
142.331	-9.084	223.75
142.327	-9.084	228.85
142.323	-9.083	233.95
142.319	-9.08	240.03
142.315	-9.079	247.13
142.311	-9.079	253.23
142.307	-9.083	252.35
142.303	-9.079	248.43
142.300	-9.079	248.51
142.296	-9.079	244.61
142.292	-9.079	239.71
142.288	-9.079	229.81
142.284	-9.079	223.91
142.280	-9.079	226.02
142.276	-9.079	226.12
142.272	-9.079	222.06
142.268	-9.079	221.16
142.264	-9.083	216.28
142.261	-9.075	214.31
142.257	-9.079	219.43
142.253	-9.079	225.54
142.249	-9.079	231.64
142.245	-9.079	228.74
142.241	-9.079	223.84
142.237	-9.079	222.94
142.233	-9.075	225.02
142.230	-9.075	226.10
142.226	-9.075	222.20
142.222	-9.074	215.30
142.218	-9.074	210.40
142.214	-9.078	206.52
142.210	-9.074	202.60
142.206	-9.082	204.74
142.202	-9.078	208.66
142.198	-9.078	212.76
142.194	-9.078	211.86
142.191	-9.074	211.92
142.187	-9.07	210.00
142.183	-9.07	209.10
142.179	-9.074	214.22
142.175	-9.07	218.30
142.171	-9.074	219.42
142.167	-9.078	214.54
142.163	-9.073	210.62
142.159	-9.069	211.70
142.156	-9.069	216.78
142.152	-9.065	214.86
142.148	-9.065	211.96
142.144	-9.065	218.06
142.140	-9.069	221.19
142.136	-9.076	219.32
142.132	-9.069	214.39
142.128	-9.069	208.32
142.124	-9.076	208.46
142.121	-9.068	208.49
142.117	-9.068	203.60
142.113	-9.076	197.74
142.109	-9.08	199.86
142.105	-9.06	203.86
142.101	-9.064	202.98
142.097	-9.064	207.08
142.093	-9.064	208.18
142.089	-9.064	208.28
142.086	-9.064	213.36
142.082	-9.068	210.48
142.078	-9.068	209.58
142.074	-9.064	207.66
142.070	-9.064	200.76
142.066	-9.064	200.87
142.062	-9.064	201.97
142.058	-9.06	192.05
142.054	-9.064	176.00
142.050	-9.064	169.10
142.047	-9.064	166.18
142.043	-9.068	164.30
142.039	-9.064	163.38
142.035	-9.064	164.48
142.031	-9.06	161.56
142.027	-9.06	162.66
142.023	-9.06	167.76
142.019	-9.075	169.94
142.015	-9.059	162.96
142.012	-9.059	149.04
142.008	-9.059	137.14
142.004	-9.059	127.24
142.000	-9.063	126.36
141.996	-9.063	132.46
141.992	-9.059	124.54
141.988	-9.055	114.45
141.984	-9.059	117.58
141.980	-9.055	117.66
141.977	-9.055	127.73
141.973	-9.055	130.83
141.969	-9.059	131.95
141.965	-9.059	143.06
141.961	-9.059	153.16
141.957	-9.055	155.24
141.953	-9.063	154.38
141.949	-9.055	154.44
141.945	-9.055	147.54
141.941	-9.059	149.66
141.938	-9.051	151.70
141.934	-9.055	150.82
141.930	-9.055	153.92
141.926	-9.051	152.00
141.922	-9.051	151.10
141.918	-9.05	160.20
141.914	-9.05	162.30
141.910	-9.05	160.23
141.907	-9.05	162.30
141.903	-9.05	162.41
141.899	-9.05	162.51
141.895	-9.05	165.61
141.891	-9.058	173.75
141.887	-9.054	181.83
141.883	-9.05	187.91
141.879	-9.046	191.99
141.875	-9.05	195.11
141.871	-9.058	199.25
141.868	-9.05	203.29
141.864	-9.05	207.39
141.860	-9.054	213.51
141.856	-9.046	220.57
141.852	-9.046	226.67
141.848	-9.046	232.77
141.844	-9.042	233.85
141.840	-9.042	229.78
141.836	-9.042	228.88
141.833	-9.041	224.96
141.829	-9.041	220.06
141.825	-9.041	218.16
141.821	-9.041	215.26
141.817	-9.041	213.36
141.813	-9.04	216.46
141.809	-9.044	213.58
141.805	-9.048	217.70
141.801	-9.04	222.76
141.798	-9.04	219.84
141.794	-9.04	223.94
141.790	-9.04	234.04
141.786	-9.04	239.14
141.782	-9.044	237.26
141.778	-9.036	228.32
141.774	-9.036	217.42
141.770	-9.036	209.52
141.766	-9.036	199.37
141.763	-9.036	192.44
141.759	-9.036	186.54
141.755	-9.04	184.66
141.751	-9.036	185.74
141.747	-9.036	191.85
141.743	-9.036	194.95
141.739	-9.032	200.03
141.735	-9.036	200.15
141.731	-9.04	194.27
141.728	-9.032	189.30
141.724	-9.028	186.38
141.720	-9.036	179.53
141.716	-9.035	176.62
141.712	-9.039	174.74
141.708	-9.031	171.80
141.704	-9.024	171.87
141.700	-9.027	167.98
141.696	-9.027	163.08
141.692	-9.031	161.21
141.689	-9.035	160.15
141.685	-9.031	157.23
141.681	-9.031	153.33
141.677	-9.027	153.41
141.673	-9.019	150.47
141.669	-9.031	150.63
141.665	-9.031	151.73
141.661	-9.023	147.79
141.657	-9.043	138.99
141.654	-9.027	127.99
141.650	-9.027	119.09
141.646	-9.039	118.25
141.642	-9.023	119.27
141.638	-9.023	119.37
141.634	-9.035	123.53
141.630	-9.035	125.63
141.626	-9.023	125.67
141.622	-9.023	120.77
141.619	-9.023	118.85
141.615	-9.023	116.79
141.611	-9.023	118.90
141.607	-9.026	113.01
141.603	-9.022	100.09
141.599	-9.022	97.19
141.595	-9.022	97.29
141.591	-9.022	98.39
141.587	-9.026	95.51
141.584	-9.022	94.57
141.580	-9.018	97.65
141.576	-9.026	105.79
141.572	-9.018	113.85
141.568	-9.022	110.97
141.564	-9.018	101.05
141.560	-9.018	100.15
141.556	-9.018	97.25
141.552	-9.018	93.36
141.548	-9.022	90.48
141.545	-9.018	81.53
141.541	-9.014	73.46
141.537	-9.026	73.62
141.533	-9.018	76.68
141.529	-9.022	78.80
141.525	-9.014	79.86
141.521	-9.018	79.98
141.517	-9.018	80.08
141.513	-9.025	79.22
141.510	-9.018	77.26
141.506	-9.016	73.35
141.502	-9.024	75.49
141.498	-9.016	79.55
141.494	-9.024	73.69
141.490	-9.012	69.73
141.486	-9.012	71.83
141.482	-9.012	72.93
141.478	-9.012	69.04
141.475	-9.008	68.09
141.471	-9.012	67.21
141.467	-9.012	61.15
141.463	-9.008	65.23
141.459	-9.012	70.36
141.455	-9.012	76.46
141.451	-9.012	82.56
141.447	-9.008	82.64
141.443	-9.008	82.74
141.440	-9.012	86.83
141.436	-9.012	90.93
141.432	-9.012	90.03
141.428	-9.012	90.13
141.424	-9.012	93.24
141.420	-9.008	92.32
141.416	-9.004	84.40
141.412	-9.004	83.50
141.408	-9.004	88.60
141.405	-9.004	89.67
141.401	-9.008	85.79
141.397	-9.011	81.91
141.393	-9.011	81.01
141.389	-9.003	78.91
141.385	-9.003	85.01
141.381	-9.007	88.13
141.377	-9.011	91.25
141.373	-9.011	90.35
141.370	-9.003	92.39
141.366	-9.007	101.51
141.362	-9.003	110.59
141.358	-9.003	114.69
141.354	-9.003	118.79
141.350	-9.003	121.89
141.346	-9.003	125.99
141.342	-8.999	133.07
141.338	-9.007	136.21
141.334	-9.003	136.29
141.331	-8.999	136.35
141.327	-8.995	133.43
141.323	-8.999	139.55
141.319	-9.007	143.69
141.315	-8.999	144.75
141.311	-8.999	143.69
141.307	-8.995	139.77
141.303	-8.999	133.89
141.299	-8.999	124.99
141.296	-8.999	124.07
141.292	-8.998	123.16
141.288	-8.998	126.26
141.284	-8.994	130.34
141.280	-8.994	130.44
141.276	-8.994	128.54
141.272	-8.994	123.64
